epoch,lr-AdamW,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
52,,18349,,,,0.78125,,0.9485529661178589,,
52,,18399,,,,0.8203125,,0.9628547430038452,,
52,,18449,,,,0.78125,,0.9907523393630981,,
52,,18499,,,,0.75,,1.0611917972564697,,
52,,18549,,,,0.7890625,,0.9574350118637085,,
52,,18599,,,,0.84375,,0.8795244097709656,,
52,,18649,,,,0.8203125,,0.9269870519638062,,
52,,18655,,,,,,,0.7501999735832214,1.0659149885177612
52,,18655,,,0.7841333150863647,,0.9803987741470337,,,
,0.0002269187655169185,18656,,,,,,,,
53,,18699,,,,0.8203125,,0.883911669254303,,
53,,18749,,,,0.765625,,0.9892510771751404,,
53,,18799,,,,0.75,,1.0979692935943604,,
53,,18849,,,,0.765625,,0.9724164009094238,,
53,,18899,,,,0.7890625,,0.9850338697433472,,
53,,18949,,,,0.75,,1.0794031620025635,,
53,,18999,,,,0.765625,,0.9961612224578857,,
53,,19007,,,,,,,0.7549999952316284,1.0557501316070557
53,,19007,,,0.7891555428504944,,0.9689445495605469,,,
,0.00022106377318925442,19008,,,,,,,,
54,,19049,,,,0.828125,,0.8890784978866577,,
54,,19099,,,,0.796875,,0.9442923069000244,,
54,,19149,,,,0.7890625,,0.9511054158210754,,
54,,19199,,,,0.8046875,,0.9428345561027527,,
54,,19249,,,,0.7578125,,1.0307422876358032,,
54,,19299,,,,0.8203125,,0.9726568460464478,,
54,,19349,,,,0.8359375,,0.8816850781440735,,
54,,19359,,,,,,,0.7562000155448914,1.0591803789138794
54,,19359,,,0.7924444675445557,,0.9602622985839844,,,
,0.0002150656690880612,19360,,,,,,,,
55,,19399,,,,0.8671875,,0.8246409893035889,,
55,,19449,,,,0.796875,,0.9870014190673828,,
55,,19499,,,,0.8359375,,0.8541518449783325,,
55,,19549,,,,0.7265625,,1.019223690032959,,
55,,19599,,,,0.7578125,,1.0305631160736084,,
55,,19649,,,,0.796875,,0.9924331903457642,,
55,,19699,,,,0.7890625,,1.0017114877700806,,
55,,19711,,,,,,,0.7576000094413757,1.0484533309936523
55,,19711,,,0.795377790927887,,0.957710862159729,,,
,0.0002089365325967551,19712,,,,,,,,
56,,19749,,,,0.8046875,,0.9558566212654114,,
56,,19799,,,,0.7109375,,1.1325935125350952,,
56,,19849,,,,0.8203125,,0.8694827556610107,,
56,,19899,,,,0.765625,,1.0062378644943237,,
56,,19949,,,,0.828125,,0.8851016759872437,,
56,,19999,,,,0.703125,,1.1589319705963135,,
56,,20049,,,,0.7890625,,0.9431494474411011,,
56,,20063,,,,,,,0.7491999864578247,1.056878924369812
56,,20063,,,0.8018666505813599,,0.9460837841033936,,,
,0.00020268870698054797,20064,,,,,,,,
57,,20099,,,,0.8046875,,0.8815072774887085,,
57,,20149,,,,0.8046875,,0.8716200590133667,,
57,,20199,,,,0.796875,,0.8898905515670776,,
57,,20249,,,,0.6953125,,1.0995604991912842,,
57,,20299,,,,0.8359375,,0.9525142312049866,,
57,,20349,,,,0.84375,,0.9153767824172974,,
57,,20399,,,,0.8125,,0.9522371292114258,,
57,,20415,,,,,,,0.7716000080108643,1.0171489715576172
57,,20415,,,0.8022666573524475,,0.9425325393676758,,,
,0.00019633477452875384,20416,,,,,,,,
58,,20449,,,,0.828125,,0.8899116516113281,,
58,,20499,,,,0.828125,,0.8816696405410767,,
58,,20549,,,,0.8046875,,0.9964950084686279,,
58,,20599,,,,0.765625,,1.031261682510376,,
58,,20649,,,,0.8359375,,0.8705093860626221,,
58,,20699,,,,0.765625,,0.9406075477600098,,
58,,20749,,,,0.796875,,0.9421650171279907,,
58,,20767,,,,,,,0.7585999965667725,1.04948890209198
58,,20767,,,0.8081777691841125,,0.9323217868804932,,,
,0.00018988753121573256,20768,,,,,,,,
59,,20799,,,,0.78125,,0.9573816061019897,,
59,,20849,,,,0.8359375,,0.8901671171188354,,
59,,20899,,,,0.7890625,,0.9347311854362488,,
59,,20949,,,,0.734375,,1.064073085784912,,
59,,20999,,,,0.8125,,0.8956799507141113,,
59,,21049,,,,0.75,,1.0563240051269531,,
59,,21099,,,,0.828125,,0.8239393830299377,,
59,,21119,,,,,,,0.7617999911308289,1.0367592573165894
59,,21119,,,0.8081111311912537,,0.9308105707168579,,,
,0.00018335996093150046,21120,,,,,,,,
60,,21149,,,,0.8046875,,0.8923403024673462,,
60,,21199,,,,0.8046875,,0.941473662853241,,
60,,21249,,,,0.7578125,,0.9916328191757202,,
60,,21299,,,,0.8359375,,0.8494082093238831,,
60,,21349,,,,0.78125,,0.952641487121582,,
60,,21399,,,,0.828125,,0.9215304851531982,,
60,,21449,,,,0.875,,0.8060449361801147,,
60,,21471,,,,,,,0.7738000154495239,1.0186195373535156
60,,21471,,,0.8143333196640015,,0.9178466796875,,,
,0.00017676520933390384,21472,,,,,,,,
61,,21499,,,,0.875,,0.8043414354324341,,
61,,21549,,,,0.828125,,0.9033252000808716,,
61,,21599,,,,0.8515625,,0.843458354473114,,
61,,21649,,,,0.859375,,0.7984234094619751,,
61,,21699,,,,0.8046875,,0.8735034465789795,,
61,,21749,,,,0.796875,,0.9485795497894287,,
61,,21799,,,,0.828125,,0.9240090847015381,,
61,,21823,,,,,,,0.7635999917984009,1.034624695777893
61,,21823,,,0.8178666830062866,,0.9109683036804199,,,
,0.0001701165573750133,21824,,,,,,,,
62,,21849,,,,0.8203125,,0.8840364217758179,,
62,,21899,,,,0.8359375,,0.8523637652397156,,
62,,21949,,,,0.8046875,,0.9211406707763672,,
62,,21999,,,,0.8203125,,0.8988237977027893,,
62,,22049,,,,0.8671875,,0.8199765682220459,,
62,,22099,,,,0.8125,,0.9235926866531372,,
62,,22149,,,,0.828125,,0.9417701959609985,,
62,,22175,,,,,,,0.7692000269889832,1.0186392068862915
62,,22175,,,0.817977786064148,,0.9089818000793457,,,
,0.00016342739455505397,22176,,,,,,,,
63,,22199,,,,0.796875,,0.9148298501968384,,
63,,22249,,,,0.828125,,0.8626706600189209,,
63,,22299,,,,0.796875,,0.974301815032959,,
63,,22349,,,,0.8828125,,0.7909775972366333,,
63,,22399,,,,0.8671875,,0.8188339471817017,,
63,,22449,,,,0.859375,,0.8373939990997314,,
63,,22499,,,,0.8515625,,0.8335578441619873,,
63,,22527,,,,,,,0.7630000114440918,1.0240917205810547
63,,22527,,,0.8217111229896545,,0.9005711674690247,,,
,0.00015671119195773386,22528,,,,,,,,
64,,22549,,,,0.8046875,,0.9177989959716797,,
64,,22599,,,,0.8515625,,0.8333635330200195,,
64,,22649,,,,0.875,,0.8083028197288513,,
64,,22699,,,,0.7890625,,0.9101920127868652,,
64,,22749,,,,0.875,,0.8217736482620239,,
64,,22799,,,,0.8046875,,0.9188791513442993,,
64,,22849,,,,0.875,,0.8280373215675354,,
64,,22879,,,,,,,0.774399995803833,1.0171046257019043
64,,22879,,,0.8245777487754822,,0.8910875916481018,,,
,0.00014998147512127412,22880,,,,,,,,
65,,22899,,,,0.7890625,,0.963465690612793,,
65,,22949,,,,0.8359375,,0.889386773109436,,
65,,22999,,,,0.8046875,,0.9216398000717163,,
65,,23049,,,,0.828125,,0.8875365257263184,,
65,,23099,,,,0.8125,,0.9088761806488037,,
65,,23149,,,,0.8046875,,0.927666425704956,,
65,,23199,,,,0.828125,,0.8773902654647827,,
65,,23231,,,,,,,0.7721999883651733,1.0116474628448486
65,,23231,,,0.8264444470405579,,0.8886638879776001,,,
,0.00014325179679977492,23232,,,,,,,,
66,,23249,,,,0.859375,,0.8936205506324768,,
66,,23299,,,,0.8359375,,0.8590496182441711,,
66,,23349,,,,0.8515625,,0.8559108972549438,,
66,,23399,,,,0.8125,,0.9319837093353271,,
66,,23449,,,,0.828125,,0.8340889811515808,,
66,,23499,,,,0.84375,,0.8365498781204224,,
66,,23549,,,,0.8203125,,0.8655537366867065,,
66,,23583,,,,,,,0.7720000147819519,1.0101735591888428
66,,23583,,,0.833466649055481,,0.878368079662323,,,
,0.0001365357096697725,23584,,,,,,,,
67,,23599,,,,0.859375,,0.8162543177604675,,
67,,23649,,,,0.84375,,0.785118579864502,,
67,,23699,,,,0.7890625,,0.9395673871040344,,
67,,23749,,,,0.7890625,,0.987246572971344,,
67,,23799,,,,0.890625,,0.7922353744506836,,
67,,23849,,,,0.8125,,0.888651967048645,,
67,,23899,,,,0.8359375,,0.9062892198562622,,
67,,23935,,,,,,,0.7716000080108643,1.0150163173675537
67,,23935,,,0.8349778056144714,,0.873009979724884,,,
,0.00012984673903695224,23936,,,,,,,,
68,,23949,,,,0.875,,0.8263037204742432,,
68,,23999,,,,0.8125,,0.8808780312538147,,
68,,24049,,,,0.8359375,,0.8916062116622925,,
68,,24099,,,,0.859375,,0.796877384185791,,
68,,24149,,,,0.8125,,0.8696907758712769,,
68,,24199,,,,0.8125,,0.9135622978210449,,
68,,24249,,,,0.8515625,,0.8366522789001465,,
68,,24287,,,,,,,0.7749999761581421,1.0008231401443481
68,,24287,,,0.8366888761520386,,0.8648063540458679,,,
,0.00012319835559798263,24288,,,,,,,,
69,,24299,,,,0.90625,,0.7758733034133911,,
69,,24349,,,,0.8203125,,0.928295910358429,,
69,,24399,,,,0.84375,,0.848638653755188,,
69,,24449,,,,0.7890625,,0.9301691055297852,,
69,,24499,,,,0.8046875,,0.9292994737625122,,
69,,24549,,,,0.84375,,0.8307140469551086,,
69,,24599,,,,0.8203125,,0.9050197601318359,,
69,,24639,,,,,,,0.7875999808311462,0.9883823394775391
69,,24639,,,0.8398000001907349,,0.8603465557098389,,,
,0.00011660394831232562,24640,,,,,,,,
70,,24649,,,,0.84375,,0.8862236738204956,,
70,,24699,,,,0.8984375,,0.7902195453643799,,
70,,24749,,,,0.8203125,,0.8553057909011841,,
70,,24799,,,,0.8203125,,0.913608193397522,,
70,,24849,,,,0.90625,,0.7787950038909912,,
70,,24899,,,,0.8125,,0.8582018613815308,,
70,,24949,,,,0.84375,,0.8670473694801331,,
70,,24991,,,,,,,0.7882000207901001,0.9888386726379395
70,,24991,,,0.8404222130775452,,0.8577026128768921,,,
,0.00011007679743865329,24992,,,,,,,,
71,,24999,,,,0.8671875,,0.8071811199188232,,
71,,25049,,,,0.8984375,,0.7144051194190979,,
71,,25099,,,,0.8671875,,0.8165937066078186,,
71,,25149,,,,0.796875,,0.9352429509162903,,
71,,25199,,,,0.8671875,,0.793928861618042,,
71,,25249,,,,0.8671875,,0.8002851009368896,,
71,,25299,,,,0.8359375,,0.8703570365905762,,
71,,25343,,,,,,,0.7770000100135803,0.9959844946861267
71,,25343,,,0.84579998254776,,0.8489350080490112,,,
,0.00010363004779017497,25344,,,,,,,,
72,,25349,,,,0.8828125,,0.7807457447052002,,
72,,25399,,,,0.828125,,0.8628076314926147,,
72,,25449,,,,0.875,,0.8033936023712158,,
72,,25499,,,,0.8515625,,0.9137218594551086,,
72,,25549,,,,0.8125,,0.8981926441192627,,
72,,25599,,,,0.8359375,,0.9018544554710388,,
72,,25649,,,,0.8046875,,0.971030056476593,,
72,,25695,,,,,,,0.7820000052452087,0.9988076090812683
72,,25695,,,0.8469555377960205,,0.8435282707214355,,,
,9.727668226273216e-05,25696,,,,,,,,
73,,25699,,,,0.84375,,0.8328551650047302,,
73,,25749,,,,0.8515625,,0.8348872065544128,,
73,,25799,,,,0.8046875,,0.9004428386688232,,
73,,25849,,,,0.875,,0.8016567230224609,,
73,,25899,,,,0.875,,0.748293399810791,,
73,,25949,,,,0.890625,,0.7772154808044434,,
73,,25999,,,,0.84375,,0.8200685977935791,,
73,,26047,,,,,,,0.7897999882698059,0.9881632924079895
73,,26047,,,0.8511999845504761,,0.837671160697937,,,
,9.102949568897467e-05,26048,,,,,,,,
74,,26049,,,,0.8671875,,0.8025473952293396,,
74,,26099,,,,0.8046875,,0.9232214093208313,,
74,,26149,,,,0.8125,,0.9686415195465088,,
74,,26199,,,,0.8125,,0.9154331684112549,,
74,,26249,,,,0.828125,,0.833270788192749,,
74,,26299,,,,0.8203125,,0.9270879030227661,,
74,,26349,,,,0.8671875,,0.847367525100708,,
74,,26399,,,,0.8333333134651184,,0.8902572393417358,,
74,,26399,,,,,,,0.784600019454956,0.9946255087852478
74,,26399,,,0.8523111343383789,,0.8310951590538025,,,
,8.490106907126988e-05,26400,,,,,,,,
75,,26449,,,,0.8359375,,0.9040830135345459,,
75,,26499,,,,0.890625,,0.7502796053886414,,
75,,26549,,,,0.90625,,0.7765754461288452,,
75,,26599,,,,0.859375,,0.8097538948059082,,
75,,26649,,,,0.84375,,0.8334784507751465,,
75,,26699,,,,0.84375,,0.8541167974472046,,
75,,26749,,,,0.8671875,,0.7916426658630371,,
75,,26751,,,,,,,0.7906000018119812,0.9816703200340271
75,,26751,,,0.8549333214759827,,0.8307895660400391,,,
,7.890374424523892e-05,26752,,,,,,,,
76,,26799,,,,0.875,,0.7694565057754517,,
76,,26849,,,,0.8125,,0.8782194256782532,,
76,,26899,,,,0.8828125,,0.7526705265045166,,
76,,26949,,,,0.8671875,,0.8726986646652222,,
76,,26999,,,,0.84375,,0.8161188364028931,,
76,,27049,,,,0.859375,,0.7948592901229858,,
76,,27099,,,,0.84375,,0.8624201416969299,,
76,,27103,,,,,,,0.7943999767303467,0.9798400402069092
76,,27103,,,0.8574666380882263,,0.8226013779640198,,,
,7.304959902494145e-05,27104,,,,,,,,
77,,27149,,,,0.84375,,0.7897020578384399,,
77,,27199,,,,0.859375,,0.812483012676239,,
77,,27249,,,,0.8359375,,0.918923020362854,,
77,,27299,,,,0.7890625,,0.8931229114532471,,
77,,27349,,,,0.8203125,,0.9096859693527222,,
77,,27399,,,,0.8515625,,0.8252413868904114,,
77,,27449,,,,0.84375,,0.8356704711914062,,
77,,27455,,,,,,,0.7924000024795532,0.9782269597053528
77,,27455,,,0.8614222407341003,,0.8160079121589661,,,
,6.735042287976632e-05,27456,,,,,,,,
78,,27499,,,,0.8671875,,0.8783462643623352,,
78,,27549,,,,0.859375,,0.8091562986373901,,
78,,27599,,,,0.859375,,0.8601733446121216,,
78,,27649,,,,0.8203125,,0.8740571737289429,,
78,,27699,,,,0.8515625,,0.8356220722198486,,
78,,27749,,,,0.875,,0.8341652154922485,,
78,,27799,,,,0.890625,,0.7828222513198853,,
78,,27807,,,,,,,0.7950000166893005,0.9782559275627136
78,,27807,,,0.8615777492523193,,0.814792811870575,,,
,6.18176931920084e-05,27808,,,,,,,,
79,,27849,,,,0.90625,,0.7535558938980103,,
79,,27899,,,,0.8515625,,0.8151484727859497,,
79,,27949,,,,0.8984375,,0.7531226277351379,,
79,,27999,,,,0.8203125,,0.9410674571990967,,
79,,28049,,,,0.859375,,0.7881206274032593,,
79,,28099,,,,0.8828125,,0.7994240522384644,,
79,,28149,,,,0.828125,,0.8780184984207153,,
79,,28159,,,,,,,0.7950000166893005,0.9793891310691833
79,,28159,,,0.8650000095367432,,0.8076603412628174,,,
,5.646255214294868e-05,28160,,,,,,,,
80,,28199,,,,0.828125,,0.9108511209487915,,
80,,28249,,,,0.84375,,0.8774703145027161,,
80,,28299,,,,0.84375,,0.8514530658721924,,
80,,28349,,,,0.90625,,0.7615031003952026,,
80,,28399,,,,0.8359375,,0.8659178614616394,,
80,,28449,,,,0.8671875,,0.7437379360198975,,
80,,28499,,,,0.9140625,,0.707517147064209,,
80,,28511,,,,,,,0.7889999747276306,0.9833842515945435
80,,28511,,,0.8660222291946411,,0.8055657744407654,,,
,5.1295784273983724e-05,28512,,,,,,,,
81,,28549,,,,0.8828125,,0.7633931636810303,,
81,,28599,,,,0.890625,,0.7683103680610657,,
81,,28649,,,,0.890625,,0.7818477153778076,,
81,,28699,,,,0.875,,0.7795926332473755,,
81,,28749,,,,0.8671875,,0.7536295056343079,,
81,,28799,,,,0.796875,,0.8790669441223145,,
81,,28849,,,,0.8515625,,0.8255364298820496,,
81,,28863,,,,,,,0.7986000180244446,0.9746652245521545
81,,28863,,,0.8688666820526123,,0.7990036606788635,,,
,4.632779476799454e-05,28864,,,,,,,,
82,,28899,,,,0.875,,0.7844078540802002,,
82,,28949,,,,0.828125,,0.8625321388244629,,
82,,28999,,,,0.921875,,0.7486435174942017,,
82,,29049,,,,0.828125,,0.8458249568939209,,
82,,29099,,,,0.875,,0.7612989544868469,,
82,,29149,,,,0.84375,,0.8523027300834656,,
82,,29199,,,,0.875,,0.7761115431785583,,
82,,29215,,,,,,,0.7982000112533569,0.963071882724762
82,,29215,,,0.8718666434288025,,0.7954685688018799,,,
,4.1568588494693114e-05,29216,,,,,,,,
83,,29249,,,,0.859375,,0.8059123754501343,,
83,,29299,,,,0.859375,,0.8047692775726318,,
83,,29349,,,,0.859375,,0.78538978099823,,
83,,29399,,,,0.8359375,,0.8502103090286255,,
83,,29449,,,,0.875,,0.7800390720367432,,
83,,29499,,,,0.859375,,0.8128595352172852,,
83,,29549,,,,0.9140625,,0.7332020998001099,,
83,,29567,,,,,,,0.8011999726295471,0.9721779227256775
83,,29567,,,0.8718000054359436,,0.7938039302825928,,,
,3.7027749862146196e-05,29568,,,,,,,,
84,,29599,,,,0.8671875,,0.8088148832321167,,
84,,29649,,,,0.84375,,0.8252910375595093,,
84,,29699,,,,0.8984375,,0.7534117698669434,,
84,,29749,,,,0.84375,,0.9129618406295776,,
84,,29799,,,,0.90625,,0.7738997936248779,,
84,,29849,,,,0.875,,0.8207109570503235,,
84,,29899,,,,0.8671875,,0.8028196096420288,,
84,,29919,,,,,,,0.7993999719619751,0.9705883860588074
84,,29919,,,0.8756444454193115,,0.7871540188789368,,,
,3.2714423515052976e-05,29920,,,,,,,,
85,,29949,,,,0.8984375,,0.7442842721939087,,
85,,29999,,,,0.90625,,0.6963027715682983,,
85,,30049,,,,0.859375,,0.8154656291007996,,
85,,30099,,,,0.8828125,,0.8084812760353088,,
85,,30149,,,,0.859375,,0.8034070730209351,,
85,,30199,,,,0.8984375,,0.7103832364082336,,
85,,30249,,,,0.8671875,,0.7971217632293701,,
85,,30271,,,,,,,0.7946000099182129,0.9773571491241455
85,,30271,,,0.8761333227157593,,0.783816397190094,,,
,2.863729591864765e-05,30272,,,,,,,,
86,,30299,,,,0.875,,0.7957149744033813,,
86,,30349,,,,0.84375,,0.8295392990112305,,
86,,30399,,,,0.9140625,,0.7434810400009155,,
86,,30449,,,,0.90625,,0.7536712884902954,,
86,,30499,,,,0.84375,,0.897622287273407,,
86,,30549,,,,0.8984375,,0.7840936779975891,,
86,,30599,,,,0.8515625,,0.8172545433044434,,
86,,30623,,,,,,,0.7946000099182129,0.97506183385849
86,,30623,,,0.8769333362579346,,0.7813124060630798,,,
,2.4804577865314646e-05,30624,,,,,,,,
87,,30649,,,,0.8203125,,0.9181015491485596,,
87,,30699,,,,0.890625,,0.7682123780250549,,
87,,30749,,,,0.875,,0.7587653398513794,,
87,,30799,,,,0.921875,,0.6946336030960083,,
87,,30849,,,,0.875,,0.7865301370620728,,
87,,30899,,,,0.8984375,,0.7490041255950928,,
87,,30949,,,,0.875,,0.808442234992981,,
87,,30975,,,,,,,0.8026000261306763,0.967700183391571
87,,30975,,,0.879288911819458,,0.7793684601783752,,,
,2.122398793914502e-05,30976,,,,,,,,
88,,30999,,,,0.90625,,0.7109841108322144,,
88,,31049,,,,0.859375,,0.8164032697677612,,
88,,31099,,,,0.84375,,0.8500221371650696,,
88,,31149,,,,0.90625,,0.7028384208679199,,
88,,31199,,,,0.8984375,,0.796100914478302,,
88,,31249,,,,0.8984375,,0.7591814994812012,,
88,,31299,,,,0.8203125,,0.8856070041656494,,
88,,31327,,,,,,,0.8040000200271606,0.9566905498504639
88,,31327,,,0.8793555498123169,,0.7778204679489136,,,
,1.7902736971735895e-05,31328,,,,,,,,
89,,31349,,,,0.875,,0.7618080973625183,,
89,,31399,,,,0.8359375,,0.8388791084289551,,
89,,31449,,,,0.8828125,,0.7412897348403931,,
89,,31499,,,,0.859375,,0.8362504839897156,,
89,,31549,,,,0.875,,0.8293408155441284,,
89,,31599,,,,0.8984375,,0.7365475296974182,,
89,,31649,,,,0.8515625,,0.7908961772918701,,
89,,31679,,,,,,,0.8046000003814697,0.9573058485984802
89,,31679,,,0.8821777701377869,,0.7733175158500671,,,
,1.4847513520534737e-05,31680,,,,,,,,
90,,31699,,,,0.8515625,,0.7957645058631897,,
90,,31749,,,,0.8828125,,0.7635750770568848,,
90,,31799,,,,0.875,,0.7437595129013062,,
90,,31849,,,,0.921875,,0.6963165998458862,,
90,,31899,,,,0.8828125,,0.7658724784851074,,
90,,31949,,,,0.84375,,0.804132342338562,,
90,,31999,,,,0.8984375,,0.7133661508560181,,
90,,32031,,,,,,,0.8044000267982483,0.9623668193817139
90,,32031,,,0.88355553150177,,0.7694504261016846,,,
,1.20644703989751e-05,32032,,,,,,,,
91,,32049,,,,0.9140625,,0.7319962382316589,,
91,,32099,,,,0.9375,,0.708279013633728,,
91,,32149,,,,0.8515625,,0.8337236046791077,,
91,,32199,,,,0.875,,0.8262741565704346,,
91,,32249,,,,0.8515625,,0.8082362413406372,,
91,,32299,,,,0.890625,,0.757666826248169,,
91,,32349,,,,0.84375,,0.8339869976043701,,
91,,32383,,,,,,,0.7996000051498413,0.9643604755401611
91,,32383,,,0.8840444684028625,,0.7678173780441284,,,
,9.559212285529126e-06,32384,,,,,,,,
92,,32399,,,,0.8984375,,0.7638463973999023,,
92,,32449,,,,0.90625,,0.7443968057632446,,
92,,32499,,,,0.8671875,,0.7923656702041626,,
92,,32549,,,,0.8671875,,0.8042768239974976,,
92,,32599,,,,0.859375,,0.7696237564086914,,
92,,32649,,,,0.8828125,,0.7908375263214111,,
92,,32699,,,,0.84375,,0.7740405797958374,,
92,,32735,,,,,,,0.7993999719619751,0.970212996006012
92,,32735,,,0.8823778033256531,,0.7711055278778076,,,
,7.336784436630965e-06,32736,,,,,,,,
93,,32749,,,,0.8984375,,0.7828141450881958,,
93,,32799,,,,0.8515625,,0.8200443983078003,,
93,,32849,,,,0.8046875,,0.9109600782394409,,
93,,32899,,,,0.84375,,0.8855232000350952,,
93,,32949,,,,0.8828125,,0.7906644344329834,,
93,,32999,,,,0.8984375,,0.7447651624679565,,
93,,33049,,,,0.90625,,0.7624541521072388,,
93,,33087,,,,,,,0.8004000186920166,0.9654935598373413
93,,33087,,,0.882777750492096,,0.7684915661811829,,,
,5.401662526201737e-06,33088,,,,,,,,
94,,33099,,,,0.8984375,,0.7261631488800049,,
94,,33149,,,,0.8828125,,0.7418802976608276,,
94,,33199,,,,0.8828125,,0.7354607582092285,,
94,,33249,,,,0.921875,,0.7249906063079834,,
94,,33299,,,,0.9453125,,0.6475657224655151,,
94,,33349,,,,0.8828125,,0.8122501373291016,,
94,,33399,,,,0.8671875,,0.7933957576751709,,
94,,33439,,,,,,,0.8019999861717224,0.9686808586120605
94,,33439,,,0.8845111131668091,,0.7679499983787537,,,
,3.757743632237958e-06,33440,,,,,,,,
95,,33449,,,,0.8984375,,0.7395167350769043,,
95,,33499,,,,0.8359375,,0.8335728645324707,,
95,,33549,,,,0.890625,,0.7439891695976257,,
95,,33599,,,,0.90625,,0.7629496455192566,,
95,,33649,,,,0.890625,,0.7751106023788452,,
95,,33699,,,,0.875,,0.7587978839874268,,
95,,33749,,,,0.8515625,,0.8451969623565674,,
95,,33791,,,,,,,0.801800012588501,0.959937572479248
95,,33791,,,0.8848888874053955,,0.7659324407577515,,,
,2.4083383886150203e-06,33792,,,,,,,,
96,,33799,,,,0.890625,,0.7147099375724792,,
96,,33849,,,,0.8671875,,0.764310359954834,,
96,,33899,,,,0.8828125,,0.7436238527297974,,
96,,33949,,,,0.8203125,,0.808452844619751,,
96,,33999,,,,0.8515625,,0.7840605974197388,,
96,,34049,,,,0.8828125,,0.7536947727203369,,
96,,34099,,,,0.9296875,,0.6957398653030396,,
96,,34143,,,,,,,0.8040000200271606,0.957823634147644
96,,34143,,,0.882622241973877,,0.7651087045669556,,,
,1.356164317911145e-06,34144,,,,,,,,
97,,34149,,,,0.859375,,0.8101849555969238,,
97,,34199,,,,0.8828125,,0.7523411512374878,,
97,,34249,,,,0.8828125,,0.765561044216156,,
97,,34299,,,,0.9140625,,0.7286744117736816,,
97,,34349,,,,0.859375,,0.814868688583374,,
97,,34399,,,,0.890625,,0.7538282871246338,,
97,,34449,,,,0.859375,,0.7827035188674927,,
97,,34495,,,,,,,0.8019999861717224,0.9661982655525208
97,,34495,,,0.8855111002922058,,0.7659390568733215,,,
,6.033403586786835e-07,34496,,,,,,,,
98,,34499,,,,0.90625,,0.7475061416625977,,
98,,34549,,,,0.859375,,0.7947709560394287,,
98,,34599,,,,0.875,,0.7791751623153687,,
98,,34649,,,,0.9140625,,0.7276654243469238,,
98,,34699,,,,0.9296875,,0.7083616852760315,,
98,,34749,,,,0.8828125,,0.7821782827377319,,
98,,34799,,,,0.8671875,,0.8038727045059204,,
98,,34847,,,,,,,0.8009999990463257,0.9737123250961304
98,,34847,,,0.884755551815033,,0.7660980820655823,,,
99,,34848,0.8263000249862671,0.920045018196106,,,,,,
